argos_id,timestamp,longitude,latitude,altitude,timestamp_env,inner_temperature,ambient_light,inner_pressure,battery_voltage,odba
69098fef448200353a4c0287,2025-12-04T14:00:38Z,-55.175936,-61.9124096,40,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T13:00:39Z,-55.2577536,-61.9135104,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T13:00:38Z,-55.2577536,-61.9135104,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T12:00:39Z,-55.2758848,-61.9091328,0,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T11:00:39Z,-55.3017984,-61.9049536,2,2025-12-04T11:00:39Z,17.4,1291,28568,4.003,240
69098fef448200353a4c0287,2025-12-04T10:00:39Z,-55.3199808,-61.9025344,3,2025-12-04T10:00:39Z,10.9,2239,26178,3.999,2450
69098fef448200353a4c0287,2025-12-04T10:00:37Z,-55.3199808,-61.9025344,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T09:00:39Z,-55.3380096,-61.895552,11,2025-12-04T09:00:39Z,7,428,24804,3.995,210
69098fef448200353a4c0287,2025-12-04T09:00:15Z,-55.3380096,-61.895552,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T09:00:09Z,-55.3380096,-61.895552,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T08:00:42Z,-55.3587584,-61.889856,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T08:00:39Z,-55.3587584,-61.889856,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T07:01:16Z,-55.3713536,-61.8849664,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T07:00:39Z,-55.3713536,-61.8849664,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T06:00:44Z,-55.3817536,-61.880281600000004,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T06:00:39Z,-55.3817536,-61.880281600000004,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T05:01:39Z,-55.3793088,-61.8909504,2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T05:01:38Z,-55.3793088,-61.8909504,2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T02:01:06Z,-55.3867008,-61.9121024,8,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T02:00:39Z,-55.3867008,-61.9121024,8,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T01:00:42Z,-55.3688384,-61.9063232,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T01:00:39Z,-55.3688384,-61.9063232,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T01:00:36Z,-55.3688384,-61.9063232,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T01:00:35Z,-55.3688384,-61.9063232,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T00:01:09Z,-55.3564352,-61.8987456,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T00:01:03Z,-55.3564352,-61.8987456,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T00:00:42Z,-55.3564352,-61.8987456,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T00:00:39Z,-55.3564352,-61.8987456,3,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-04T00:00:38Z,-55.3564352,-61.8987456,3,2025-12-03T21:00:42Z,0,16,22439,4.025,3200
69098fef448200353a4c0287,2025-12-03T17:01:39Z,-55.615072,-61.8304,0,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T17:00:42Z,-55.615072,-61.8304,0,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T16:01:08Z,-55.6383488,-61.8156032,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T16:00:39Z,-55.6383488,-61.8156032,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T16:00:35Z,-55.6383488,-61.8156032,5,2025-12-03T16:00:35Z,3.5,540,23675,4.045,2840
69098fef448200353a4c0287,2025-12-03T16:00:34Z,-55.6383488,-61.8156032,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T15:01:35Z,-55.6605056,-61.7996544,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T15:01:26Z,-55.6605056,-61.7996544,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T15:01:14Z,-55.6605056,-61.7996544,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T15:01:10Z,-55.6605056,-61.7996544,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T15:01:07Z,-55.6605056,-61.7996544,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T12:02:10Z,-55.5393024,-61.7650304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T12:01:57Z,-55.5393024,-61.7650304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T12:01:35Z,-55.5393024,-61.7650304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T12:01:32Z,-55.5393024,-61.7650304,6,2025-12-03T12:00:09Z,3.9,3402,23817,4.061,8210
69098fef448200353a4c0287,2025-12-03T11:01:32Z,-55.50848,-61.772768,2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T11:01:23Z,-55.50848,-61.772768,2,2025-12-03T11:00:32Z,0.5,384,22677,3.994,3040
69098fef448200353a4c0287,2025-12-03T10:00:53Z,-55.455968,-61.7987776,1,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T10:00:41Z,-55.455968,-61.7987776,1,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T10:00:34Z,-55.455968,-61.7987776,1,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T10:00:32Z,-55.455968,-61.7987776,1,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T10:00:31Z,-55.455968,-61.7987776,1,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T09:01:39Z,-55.4647168,-61.8150528,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T09:01:34Z,-55.4647168,-61.8150528,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T09:01:32Z,-55.4647168,-61.8150528,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T09:01:22Z,-55.4647168,-61.8150528,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T09:01:11Z,-55.4647168,-61.8150528,9,2025-12-03T09:00:32Z,0.1,143,22548,3.983,3010
69098fef448200353a4c0287,2025-12-03T08:02:24Z,-55.4778112,-61.809312,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T08:02:19Z,-55.4778112,-61.809312,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T08:02:10Z,-55.4778112,-61.809312,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T08:01:42Z,-55.4778112,-61.809312,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T08:01:34Z,-55.4778112,-61.809312,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-03T08:01:32Z,-55.4778112,-61.809312,5,2025-12-03T08:00:32Z,0.1,121,22534,3.982,6690
69098fef448200353a4c0287,2025-12-02T15:00:55Z,-55.7381184,-61.87136,-9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T15:00:51Z,-55.7381184,-61.87136,-9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T15:00:32Z,-55.7381184,-61.87136,-9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T15:00:31Z,-55.7381184,-61.87136,-9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T15:00:14Z,-55.7381184,-61.87136,-9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T15:00:10Z,-55.7381184,-61.87136,-9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T14:02:08Z,-55.7684672,-61.8676992,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T14:01:42Z,-55.7684672,-61.8676992,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T14:01:35Z,-55.7684672,-61.8676992,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T14:01:32Z,-55.7684672,-61.8676992,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T14:01:22Z,-55.7684672,-61.8676992,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T14:01:16Z,-55.7684672,-61.8676992,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T14:01:11Z,-55.7684672,-61.8676992,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T05:01:20Z,-55.8036032,-62.0431808,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T05:01:11Z,-55.8036032,-62.0431808,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T05:00:41Z,-55.8036032,-62.0431808,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T05:00:35Z,-55.8036032,-62.0431808,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T05:00:32Z,-55.8036032,-62.0431808,7,2025-12-02T05:00:28Z,0.8,1,22874,4.073,310
69098fef448200353a4c0287,2025-12-02T03:01:09Z,-55.7807104,-62.0596224,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T03:00:47Z,-55.7807104,-62.0596224,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T03:00:35Z,-55.7807104,-62.0596224,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T03:00:32Z,-55.7807104,-62.0596224,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T03:00:31Z,-55.7807104,-62.0596224,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T03:00:28Z,-55.7807104,-62.0596224,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T03:00:27Z,-55.7807104,-62.0596224,9,2025-12-02T03:00:27Z,2.1,0,23338,4.081,470
69098fef448200353a4c0287,2025-12-02T03:00:15Z,-55.7807104,-62.0596224,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:01:28Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:01:23Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:01:12Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:01:11Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:00:54Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:00:45Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:00:41Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:00:35Z,-55.777984,-62.0514304,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T02:00:32Z,-55.777984,-62.0514304,6,2025-12-02T02:00:08Z,1.2,0,23030,4.088,1680
69098fef448200353a4c0287,2025-12-02T00:01:38Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:32Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:28Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:23Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:18Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:15Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:12Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:11Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:10Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-02T00:01:02Z,-55.7533184,-62.0662592,-2,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:02:13Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:02:12Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:02:11Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:02:08Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:01:53Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:01:50Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:01:32Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:01:28Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:01:27Z,-55.7139968,-62.1031552,-27,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T23:01:19Z,-55.7139968,-62.1031552,-27,2025-12-01T23:00:04Z,-0.4,98,22476,4.101,3300
69098fef448200353a4c0287,2025-12-01T21:01:11Z,-55.6379648,-62.1641216,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T21:01:08Z,-55.6379648,-62.1641216,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T21:00:52Z,-55.6379648,-62.1641216,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T21:00:28Z,-55.6379648,-62.1641216,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T21:00:26Z,-55.6379648,-62.1641216,4,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T21:00:23Z,-55.6379648,-62.1641216,4,2025-12-01T21:00:05Z,-0.3,45,22521,4.11,2860
69098fef448200353a4c0287,2025-12-01T20:02:05Z,-55.587648,-62.2002432,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T20:01:55Z,-55.587648,-62.2002432,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T20:01:54Z,-55.587648,-62.2002432,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T20:01:51Z,-55.587648,-62.2002432,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T20:01:40Z,-55.587648,-62.2002432,5,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T20:01:28Z,-55.587648,-62.2002432,5,2025-12-01T20:00:05Z,-0.7,952,22417,4.115,2900
69098fef448200353a4c0287,2025-12-01T18:00:59Z,-55.521497599999996,-62.2662656,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T18:00:28Z,-55.521497599999996,-62.2662656,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T18:00:27Z,-55.521497599999996,-62.2662656,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T18:00:12Z,-55.521497599999996,-62.2662656,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T18:00:10Z,-55.521497599999996,-62.2662656,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:45Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:40Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:28Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:27Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:12Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:08Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:05Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T16:02:04Z,-55.4792768,-62.351168,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T14:02:17Z,-55.4353152,-62.422304,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T14:00:50Z,-55.4353152,-62.422304,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T14:00:28Z,-55.4353152,-62.422304,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T14:00:23Z,-55.4353152,-62.422304,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T14:00:12Z,-55.4353152,-62.422304,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T14:00:08Z,-55.4353152,-62.422304,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T14:00:05Z,-55.4353152,-62.422304,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T13:01:28Z,-55.412608,-62.430272,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T13:01:12Z,-55.412608,-62.430272,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T13:01:11Z,-55.412608,-62.430272,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T13:01:08Z,-55.412608,-62.430272,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T13:00:54Z,-55.412608,-62.430272,9,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T11:00:52Z,-55.396448,-62.4419392,0,2025-12-01T11:00:52Z,10.8,1082,26393,4.048,370
69098fef448200353a4c0287,2025-12-01T11:00:36Z,-55.396448,-62.4419392,0,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T11:00:28Z,-55.396448,-62.4419392,0,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T11:00:08Z,-55.396448,-62.4419392,0,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T10:02:17Z,-55.3918656,-62.441248,10,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T10:01:28Z,-55.3918656,-62.441248,10,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T10:01:12Z,-55.3918656,-62.441248,10,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T10:00:52Z,-55.3918656,-62.441248,10,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T10:00:36Z,-55.3918656,-62.441248,10,2025-12-01T10:00:36Z,-0.4,833,22522,4.041,3310
69098fef448200353a4c0287,2025-12-01T08:01:04Z,-55.3699584,-62.4946496,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T08:00:55Z,-55.3699584,-62.4946496,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T08:00:36Z,-55.3699584,-62.4946496,6,2025-12-01T08:00:31Z,5.4,1970,24518,4.025,220
69098fef448200353a4c0287,2025-12-01T08:00:12Z,-55.3699584,-62.4946496,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:01:25Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:01:24Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:01:21Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:01:12Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:01:08Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:01:04Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:00:52Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T07:00:36Z,-55.3787968,-62.4945472,11,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T06:01:12Z,-55.3745408,-62.5064384,45,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T06:01:05Z,-55.3745408,-62.5064384,45,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T06:00:54Z,-55.3745408,-62.5064384,45,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T06:00:52Z,-55.3745408,-62.5064384,45,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T06:00:36Z,-55.3745408,-62.5064384,45,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T06:00:31Z,-55.3745408,-62.5064384,45,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T06:00:25Z,-55.3745408,-62.5064384,45,2025-12-01T06:00:25Z,-1.3,0,22222,4.016,4840
69098fef448200353a4c0287,2025-12-01T05:01:31Z,-55.352672,-62.5236928,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T05:01:21Z,-55.352672,-62.5236928,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T05:00:52Z,-55.352672,-62.5236928,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T05:00:39Z,-55.352672,-62.5236928,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T05:00:36Z,-55.352672,-62.5236928,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T04:01:21Z,-55.36384,-62.5224768,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T04:01:17Z,-55.36384,-62.5224768,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T04:00:52Z,-55.36384,-62.5224768,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T04:00:51Z,-55.36384,-62.5224768,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T04:00:40Z,-55.36384,-62.5224768,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T04:00:36Z,-55.36384,-62.5224768,12,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T03:01:21Z,-55.3662784,-62.5254912,8,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T03:00:54Z,-55.3662784,-62.5254912,8,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T03:00:52Z,-55.3662784,-62.5254912,8,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T03:00:51Z,-55.3662784,-62.5254912,8,2025-12-01T03:00:51Z,1.1,0,23056,4.04,180
69098fef448200353a4c0287,2025-12-01T03:00:36Z,-55.3662784,-62.5254912,8,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T02:00:52Z,-55.3769664,-62.5186176,6,2025-12-01T03:00:21Z,1.1,0,23056,4.04,180
69098fef448200353a4c0287,2025-12-01T02:00:51Z,-55.3769664,-62.5186176,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T02:00:36Z,-55.3769664,-62.5186176,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T02:00:21Z,-55.3769664,-62.5186176,6,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T01:01:36Z,-55.3825728,-62.511232,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T01:01:27Z,-55.3825728,-62.511232,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T01:01:21Z,-55.3825728,-62.511232,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T01:01:15Z,-55.3825728,-62.511232,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T01:01:14Z,-55.3825728,-62.511232,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T01:00:52Z,-55.3825728,-62.511232,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-12-01T01:00:51Z,-55.3825728,-62.511232,7,2025-12-01T01:00:14Z,-1.2,5,22374,4.041,3630
69098fef448200353a4c0287,2025-11-30T22:02:21Z,-55.2793216,-62.5805632,-14,2025-12-01T00:00:15Z,-1.2,6,22292,4.077,2600
69098fef448200353a4c0287,2025-11-30T22:02:15Z,-55.2793216,-62.5805632,-14,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T22:02:14Z,-55.2793216,-62.5805632,-14,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T22:01:57Z,-55.2793216,-62.5805632,-14,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T22:01:52Z,-55.2793216,-62.5805632,-14,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T22:01:51Z,-55.2793216,-62.5805632,-14,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T22:01:36Z,-55.2793216,-62.5805632,-14,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T22:01:31Z,-55.2793216,-62.5805632,-14,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T21:01:27Z,-55.2543296,-62.5782528,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T21:01:26Z,-55.2543296,-62.5782528,7,NA,NA,NA,NA,NA,NA
69098fef448200353a4c0287,2025-11-30T21:01:21Z,-55.2543296,-62.5782528,7,NA,NA,NA,NA,NA,NA
